Date,Location_ID,Location_Name,Location_Type,Product_ID,Product_Name,Category,Sub_Category,Price,Sales_Qty,Revenue,Current_Stock,Target_Stock
2025-11-23,S_004,Kukatpally,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,191,9550,1002,1050
2025-11-23,S_004,Kukatpally,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,96,8640,451,700
2025-11-23,S_004,Kukatpally,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,243,9720,989,1260
2025-11-23,S_004,Kukatpally,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,53,18550,318,280
2025-11-23,S_004,Kukatpally,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,82,16400,364,420
2025-11-23,S_004,Kukatpally,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-11-23,S_004,Kukatpally,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,27,21600,45,175
2025-11-23,S_004,Kukatpally,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,21,52500,77,105
2025-11-23,S_005,Banjara Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,10,800000,48,35
2025-11-23,S_005,Banjara Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,29,35
2025-11-23,S_005,Banjara Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,11,14
2025-11-23,S_005,Banjara Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,30,56
2025-11-23,S_005,Banjara Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,336,20160,825,1400
2025-11-23,S_005,Banjara Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,182,9100,1187,1050
2025-11-23,S_005,Banjara Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,176,15840,534,700
2025-11-23,S_005,Banjara Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,274,10960,1149,1260
2025-11-23,S_005,Banjara Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,58,20300,261,280
2025-11-23,S_005,Banjara Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,78,15600,377,420
2025-11-23,S_005,Banjara Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,5,7
2025-11-23,S_005,Banjara Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,37,29600,112,175
2025-11-23,S_005,Banjara Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,17,42500,77,105
2025-11-23,S_006,Kondapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,8,640000,19,35
2025-11-23,S_006,Kondapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,16,35
2025-11-23,S_006,Kondapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,11,14
2025-11-23,S_006,Kondapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,8,160000,19,56
2025-11-23,S_006,Kondapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,370,22200,1421,1400
2025-11-23,S_006,Kondapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,106,5300,1220,1050
2025-11-23,S_006,Kondapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,87,7830,831,700
2025-11-23,S_006,Kondapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,278,11120,488,1260
2025-11-23,S_006,Kondapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,74,25900,244,280
2025-11-23,S_006,Kondapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,73,14600,559,420
2025-11-23,S_006,Kondapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,8,7
2025-11-23,S_006,Kondapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,40,32000,103,175
2025-11-23,S_006,Kondapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,25,62500,57,105
2025-11-23,S_007,Begumpet,Store,E_001,iPhone 15,Electronics,Mobile,80000,9,720000,39,35
2025-11-23,S_007,Begumpet,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,23,35
2025-11-23,S_007,Begumpet,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,12,14
2025-11-23,S_007,Begumpet,Store,E_004,Sony Headphones,Electronics,Audio,20000,10,200000,34,56
2025-11-23,S_007,Begumpet,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,142,8520,763,1400
2025-11-23,S_007,Begumpet,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,170,8500,1198,1050
2025-11-23,S_007,Begumpet,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,75,6750,310,700
2025-11-23,S_007,Begumpet,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,289,11560,868,1260
2025-11-23,S_007,Begumpet,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,53,18550,293,280
2025-11-23,S_007,Begumpet,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,92,18400,321,420
2025-11-23,S_007,Begumpet,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,3,7
2025-11-23,S_007,Begumpet,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,37,29600,210,175
2025-11-23,S_007,Begumpet,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,18,45000,120,105
2025-11-23,S_008,Uppal,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,28,35
2025-11-23,S_008,Uppal,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,36,35
2025-11-23,S_008,Uppal,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,6,14
2025-11-23,S_008,Uppal,Store,E_004,Sony Headphones,Electronics,Audio,20000,8,160000,54,56
2025-11-23,S_008,Uppal,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,257,15420,1481,1400
2025-11-23,S_008,Uppal,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,198,9900,432,1050
2025-11-23,S_008,Uppal,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,133,11970,747,700
2025-11-23,S_008,Uppal,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,277,11080,459,1260
2025-11-23,S_008,Uppal,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,53,18550,132,280
2025-11-23,S_008,Uppal,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,74,14800,277,420
2025-11-23,S_008,Uppal,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,7,7
2025-11-23,S_008,Uppal,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,37,29600,237,175
2025-11-23,S_008,Uppal,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,24,60000,7,105
2025-11-23,S_009,Dilsukhnagar,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,29,35
2025-11-23,S_009,Dilsukhnagar,Store,E_002,Samsung S24,Electronics,Mobile,75000,4,300000,22,35
2025-11-23,S_009,Dilsukhnagar,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,9,14
2025-11-23,S_009,Dilsukhnagar,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,32,56
2025-11-23,S_009,Dilsukhnagar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,223,13380,283,1400
2025-11-23,S_009,Dilsukhnagar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,177,8850,249,1050
2025-11-23,S_009,Dilsukhnagar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,123,11070,521,700
2025-11-23,S_009,Dilsukhnagar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,263,10520,1479,1260
2025-11-23,S_009,Dilsukhnagar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,55,19250,133,280
2025-11-23,S_009,Dilsukhnagar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,73,14600,551,420
2025-11-23,S_009,Dilsukhnagar,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,3,7
2025-11-23,S_009,Dilsukhnagar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,26,20800,121,175
2025-11-23,S_009,Dilsukhnagar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,15,37500,104,105
2025-11-23,S_010,Charminar,Store,E_001,iPhone 15,Electronics,Mobile,80000,7,560000,2,35
2025-11-23,S_010,Charminar,Store,E_002,Samsung S24,Electronics,Mobile,75000,8,600000,32,35
2025-11-23,S_010,Charminar,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,7,14
2025-11-23,S_010,Charminar,Store,E_004,Sony Headphones,Electronics,Audio,20000,12,240000,51,56
2025-11-23,S_010,Charminar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,315,18900,1815,1400
2025-11-23,S_010,Charminar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,210,10500,793,1050
2025-11-23,S_010,Charminar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,130,11700,656,700
2025-11-23,S_010,Charminar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,345,13800,1305,1260
2025-11-23,S_010,Charminar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,42,14700,126,280
2025-11-23,S_010,Charminar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,123,24600,30,420
2025-11-23,S_010,Charminar,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,2,7
2025-11-23,S_010,Charminar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,35,28000,164,175
2025-11-23,S_010,Charminar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,15,37500,104,105
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,E_001,iPhone 15,Electronics,Mobile,80000,0,0,2500,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,E_002,Samsung S24,Electronics,Mobile,75000,0,0,2500,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,E_003,MacBook Air,Electronics,Laptop,100000,0,0,1000,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,E_004,Sony Headphones,Electronics,Audio,20000,0,0,4000,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,0,0,100000,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,0,0,75000,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,D_003,Farm Eggs (12),Daily Needs,Dairy,90,0,0,50000,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,0,0,90000,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,H_001,Detergent 2kg,Home Essentials,Cleaning,350,0,0,20000,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,0,0,30000,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,H_003,Study Table,Home Essentials,Furniture,4000,0,0,500,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,F_001,Mens T-Shirt,Fashion,Menswear,800,0,0,12500,0
2025-11-24,W_001,Shamirpet Central Warehouse,Warehouse,F_002,Womans Jeans,Fashion,Womenswear,2500,0,0,7500,0
2025-11-24,S_001,Gachibowli,Store,E_001,iPhone 15,Electronics,Mobile,80000,6,480000,38,35
2025-11-24,S_001,Gachibowli,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,22,35
2025-11-24,S_001,Gachibowli,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,4,14
2025-11-24,S_001,Gachibowli,Store,E_004,Sony Headphones,Electronics,Audio,20000,11,220000,19,56
2025-11-24,S_001,Gachibowli,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,284,17040,912,1400
2025-11-24,S_001,Gachibowli,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,217,10850,901,1050
2025-11-24,S_001,Gachibowli,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,151,13590,161,700
2025-11-24,S_001,Gachibowli,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,211,8440,986,1260
2025-11-24,S_001,Gachibowli,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,64,22400,302,280
2025-11-24,S_001,Gachibowli,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,93,18600,351,420
2025-11-24,S_001,Gachibowli,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,2,7
2025-11-24,S_001,Gachibowli,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,41,32800,163,175
2025-11-24,S_001,Gachibowli,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,21,52500,65,105
2025-11-24,S_002,Jubilee Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,7,560000,40,35
2025-11-24,S_002,Jubilee Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,8,600000,28,35
2025-11-24,S_002,Jubilee Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,3,300000,9,14
2025-11-24,S_002,Jubilee Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,14,280000,66,56
2025-11-24,S_002,Jubilee Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,292,17520,1075,1400
2025-11-24,S_002,Jubilee Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,134,6700,657,1050
2025-11-24,S_002,Jubilee Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,128,11520,369,700
2025-11-24,S_002,Jubilee Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,235,9400,800,1260
2025-11-24,S_002,Jubilee Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,65,22750,20,280
2025-11-24,S_002,Jubilee Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,99,19800,477,420
2025-11-24,S_002,Jubilee Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,2,7
2025-11-24,S_002,Jubilee Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,45,36000,126,175
2025-11-24,S_002,Jubilee Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,26,65000,91,105
2025-11-24,S_003,Madhapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,4,320000,38,35
2025-11-24,S_003,Madhapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,6,35
2025-11-24,S_003,Madhapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,7,14
2025-11-24,S_003,Madhapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,6,120000,48,56
2025-11-24,S_003,Madhapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,257,15420,981,1400
2025-11-24,S_003,Madhapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,226,11300,1430,1050
2025-11-24,S_003,Madhapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,78,7020,709,700
2025-11-24,S_003,Madhapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,200,8000,90,1260
2025-11-24,S_003,Madhapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,44,15400,233,280
2025-11-24,S_003,Madhapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,47,9400,329,420
2025-11-24,S_003,Madhapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,7,7
2025-11-24,S_003,Madhapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,21,16800,138,175
2025-11-24,S_003,Madhapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,15,37500,92,105
2025-11-24,S_004,Kukatpally,Store,E_001,iPhone 15,Electronics,Mobile,80000,4,320000,27,35
2025-11-24,S_004,Kukatpally,Store,E_002,Samsung S24,Electronics,Mobile,75000,6,450000,18,35
2025-11-24,S_004,Kukatpally,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,8,14
2025-11-24,S_004,Kukatpally,Store,E_004,Sony Headphones,Electronics,Audio,20000,7,140000,64,56
2025-11-24,S_004,Kukatpally,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,167,10020,455,1400
2025-11-24,S_004,Kukatpally,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,151,7550,633,1050
2025-11-24,S_004,Kukatpally,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,112,10080,926,700
2025-11-24,S_004,Kukatpally,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,159,6360,629,1260
2025-11-24,S_004,Kukatpally,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,33,11550,117,280
2025-11-24,S_004,Kukatpally,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,72,14400,102,420
2025-11-24,S_004,Kukatpally,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,4,7
2025-11-24,S_004,Kukatpally,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,20,16000,140,175
2025-11-24,S_004,Kukatpally,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,19,47500,78,105
2025-11-24,S_005,Banjara Hills,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,39,35
2025-11-24,S_005,Banjara Hills,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,39,35
2025-11-24,S_005,Banjara Hills,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,9,14
2025-11-24,S_005,Banjara Hills,Store,E_004,Sony Headphones,Electronics,Audio,20000,10,200000,46,56
2025-11-24,S_005,Banjara Hills,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,147,8820,1101,1400
2025-11-24,S_005,Banjara Hills,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,167,8350,933,1050
2025-11-24,S_005,Banjara Hills,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,99,8910,647,700
2025-11-24,S_005,Banjara Hills,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,210,8400,876,1260
2025-11-24,S_005,Banjara Hills,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,49,17150,123,280
2025-11-24,S_005,Banjara Hills,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,46,9200,304,420
2025-11-24,S_005,Banjara Hills,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,10,7
2025-11-24,S_005,Banjara Hills,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,21,16800,209,175
2025-11-24,S_005,Banjara Hills,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,12,30000,90,105
2025-11-24,S_006,Kondapur,Store,E_001,iPhone 15,Electronics,Mobile,80000,4,320000,7,35
2025-11-24,S_006,Kondapur,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,34,35
2025-11-24,S_006,Kondapur,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,6,14
2025-11-24,S_006,Kondapur,Store,E_004,Sony Headphones,Electronics,Audio,20000,5,100000,46,56
2025-11-24,S_006,Kondapur,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,174,10440,874,1400
2025-11-24,S_006,Kondapur,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,150,7500,818,1050
2025-11-24,S_006,Kondapur,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,87,7830,430,700
2025-11-24,S_006,Kondapur,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,139,5560,925,1260
2025-11-24,S_006,Kondapur,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,32,11200,154,280
2025-11-24,S_006,Kondapur,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,60,12000,311,420
2025-11-24,S_006,Kondapur,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,8,7
2025-11-24,S_006,Kondapur,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,27,21600,12,175
2025-11-24,S_006,Kondapur,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,17,42500,79,105
2025-11-24,S_007,Begumpet,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,42,35
2025-11-24,S_007,Begumpet,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,35,35
2025-11-24,S_007,Begumpet,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,11,14
2025-11-24,S_007,Begumpet,Store,E_004,Sony Headphones,Electronics,Audio,20000,6,120000,4,56
2025-11-24,S_007,Begumpet,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,253,15180,1245,1400
2025-11-24,S_007,Begumpet,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,157,7850,375,1050
2025-11-24,S_007,Begumpet,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,116,10440,414,700
2025-11-24,S_007,Begumpet,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,140,5600,1317,1260
2025-11-24,S_007,Begumpet,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,43,15050,348,280
2025-11-24,S_007,Begumpet,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,63,12600,167,420
2025-11-24,S_007,Begumpet,Store,H_003,Study Table,Home Essentials,Furniture,4000,0,0,2,7
2025-11-24,S_007,Begumpet,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,19,15200,168,175
2025-11-24,S_007,Begumpet,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,18,45000,43,105
2025-11-24,S_008,Uppal,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,18,35
2025-11-24,S_008,Uppal,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,31,35
2025-11-24,S_008,Uppal,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,17,14
2025-11-24,S_008,Uppal,Store,E_004,Sony Headphones,Electronics,Audio,20000,5,100000,46,56
2025-11-24,S_008,Uppal,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,173,10380,1052,1400
2025-11-24,S_008,Uppal,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,153,7650,878,1050
2025-11-24,S_008,Uppal,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,87,7830,960,700
2025-11-24,S_008,Uppal,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,185,7400,1041,1260
2025-11-24,S_008,Uppal,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,39,13650,202,280
2025-11-24,S_008,Uppal,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,59,11800,222,420
2025-11-24,S_008,Uppal,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,6,7
2025-11-24,S_008,Uppal,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,18,14400,147,175
2025-11-24,S_008,Uppal,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,16,40000,95,105
2025-11-24,S_009,Dilsukhnagar,Store,E_001,iPhone 15,Electronics,Mobile,80000,5,400000,28,35
2025-11-24,S_009,Dilsukhnagar,Store,E_002,Samsung S24,Electronics,Mobile,75000,5,375000,27,35
2025-11-24,S_009,Dilsukhnagar,Store,E_003,MacBook Air,Electronics,Laptop,100000,1,100000,3,14
2025-11-24,S_009,Dilsukhnagar,Store,E_004,Sony Headphones,Electronics,Audio,20000,10,200000,10,56
2025-11-24,S_009,Dilsukhnagar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,172,10320,1161,1400
2025-11-24,S_009,Dilsukhnagar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,170,8500,842,1050
2025-11-24,S_009,Dilsukhnagar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,136,12240,444,700
2025-11-24,S_009,Dilsukhnagar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,184,7360,825,1260
2025-11-24,S_009,Dilsukhnagar,Store,H_001,Detergent 2kg,Home Essentials,Cleaning,350,45,15750,203,280
2025-11-24,S_009,Dilsukhnagar,Store,H_002,Toilet Paper Pack,Home Essentials,Cleaning,200,92,18400,261,420
2025-11-24,S_009,Dilsukhnagar,Store,H_003,Study Table,Home Essentials,Furniture,4000,1,4000,2,7
2025-11-24,S_009,Dilsukhnagar,Store,F_001,Mens T-Shirt,Fashion,Menswear,800,23,18400,178,175
2025-11-24,S_009,Dilsukhnagar,Store,F_002,Womans Jeans,Fashion,Womenswear,2500,9,22500,74,105
2025-11-24,S_010,Charminar,Store,E_001,iPhone 15,Electronics,Mobile,80000,4,320000,44,35
2025-11-24,S_010,Charminar,Store,E_002,Samsung S24,Electronics,Mobile,75000,3,225000,13,35
2025-11-24,S_010,Charminar,Store,E_003,MacBook Air,Electronics,Laptop,100000,2,200000,14,14
2025-11-24,S_010,Charminar,Store,E_004,Sony Headphones,Electronics,Audio,20000,9,180000,39,56
2025-11-24,S_010,Charminar,Store,D_001,Fresh Milk 1L,Daily Needs,Dairy,60,246,14760,1341,1400
2025-11-24,S_010,Charminar,Store,D_002,Whole Wheat Bread,Daily Needs,Bakery,50,186,9300,1007,1050
2025-11-24,S_010,Charminar,Store,D_003,Farm Eggs (12),Daily Needs,Dairy,90,97,8730,648,700
2025-11-24,S_010,Charminar,Store,D_004,Tomatoes (1kg),Daily Needs,Vegetables,40,227,9080,1655,1260
