Date,Product_ID,Category,Sales_Quantity,Current_Stock,Lead_Time_Days
2026-01-09,SKU_002,Bakery,101,351,2
2026-01-09,SKU_003,Electronics,11,61,14
2026-01-09,SKU_004,Clothing,48,278,7
2026-01-09,SKU_005,Household,31,155,5
2026-01-10,SKU_001,Dairy,168,630,2
2026-01-10,SKU_002,Bakery,141,617,2
2026-01-10,SKU_003,Electronics,10,43,14
2026-01-10,SKU_004,Clothing,52,243,7
2026-01-10,SKU_005,Household,31,88,5
2026-01-11,SKU_001,Dairy,160,926,2
2026-01-11,SKU_002,Bakery,128,429,2
2026-01-11,SKU_003,Electronics,8,54,14
2026-01-11,SKU_004,Clothing,55,130,7
2026-01-11,SKU_005,Household,30,200,5
2026-01-12,SKU_001,Dairy,135,1028,2
2026-01-12,SKU_002,Bakery,97,527,2
2026-01-12,SKU_003,Electronics,9,25,14
2026-01-12,SKU_004,Clothing,41,204,7
2026-01-12,SKU_005,Household,27,131,5
2026-01-13,SKU_001,Dairy,147,559,2
2026-01-13,SKU_002,Bakery,103,430,2
2026-01-13,SKU_003,Electronics,9,50,14
2026-01-13,SKU_004,Clothing,50,251,7
2026-01-13,SKU_005,Household,29,23,5
2026-01-14,SKU_001,Dairy,142,794,2
2026-01-14,SKU_002,Bakery,96,352,2
2026-01-14,SKU_003,Electronics,10,48,14
2026-01-14,SKU_004,Clothing,55,154,7
2026-01-14,SKU_005,Household,32,130,5
2026-01-15,SKU_001,Dairy,145,307,2
2026-01-15,SKU_002,Bakery,96,591,2
2026-01-15,SKU_003,Electronics,8,58,14
2026-01-15,SKU_004,Clothing,53,456,7
2026-01-15,SKU_005,Household,33,103,5
2026-01-16,SKU_001,Dairy,165,799,2
2026-01-16,SKU_002,Bakery,89,515,2
2026-01-16,SKU_003,Electronics,9,17,14
2026-01-16,SKU_004,Clothing,50,467,7
2026-01-16,SKU_005,Household,34,36,5
2026-01-17,SKU_001,Dairy,148,918,2
2026-01-17,SKU_002,Bakery,136,566,2
2026-01-17,SKU_003,Electronics,9,65,14
2026-01-17,SKU_004,Clothing,44,271,7
2026-01-17,SKU_005,Household,25,101,5
2026-01-18,SKU_001,Dairy,140,566,2
2026-01-18,SKU_002,Bakery,142,490,2
2026-01-18,SKU_003,Electronics,11,57,14
2026-01-18,SKU_004,Clothing,50,306,7
2026-01-18,SKU_005,Household,29,93,5
2026-01-19,SKU_001,Dairy,156,735,2
2026-01-19,SKU_002,Bakery,97,458,2
2026-01-19,SKU_003,Electronics,8,45,14
2026-01-19,SKU_004,Clothing,51,186,7
2026-01-19,SKU_005,Household,25,154,5
2026-01-20,SKU_001,Dairy,164,920,2
2026-01-20,SKU_002,Bakery,99,451,2
2026-01-20,SKU_003,Electronics,10,90,14
2026-01-20,SKU_004,Clothing,47,319,7
2026-01-20,SKU_005,Household,31,201,5
2026-01-21,SKU_001,Dairy,171,462,2
2026-01-21,SKU_002,Bakery,90,630,2
2026-01-21,SKU_003,Electronics,10,63,14
2026-01-21,SKU_004,Clothing,48,353,7
2026-01-21,SKU_005,Household,32,190,5
2026-01-22,SKU_001,Dairy,164,703,2
2026-01-22,SKU_002,Bakery,99,268,2
2026-01-22,SKU_003,Electronics,9,54,14
2026-01-22,SKU_004,Clothing,46,314,7
2026-01-22,SKU_005,Household,33,188,5
2026-01-23,SKU_001,Dairy,150,772,2
2026-01-23,SKU_002,Bakery,101,430,2
2026-01-23,SKU_003,Electronics,9,43,14
2026-01-23,SKU_004,Clothing,54,169,7
2026-01-23,SKU_005,Household,32,147,5
2026-01-24,SKU_001,Dairy,152,869,2
2026-01-24,SKU_002,Bakery,143,434,2
2026-01-24,SKU_003,Electronics,10,46,14
2026-01-24,SKU_004,Clothing,43,387,7
2026-01-24,SKU_005,Household,29,134,5
2026-01-25,SKU_001,Dairy,140,446,2
2026-01-25,SKU_002,Bakery,115,420,2
2026-01-25,SKU_003,Electronics,10,47,14
2026-01-25,SKU_004,Clothing,51,342,7
2026-01-25,SKU_005,Household,34,200,5
2026-01-26,SKU_001,Dairy,151,895,2
2026-01-26,SKU_002,Bakery,109,38,2
2026-01-26,SKU_003,Electronics,10,82,14
2026-01-26,SKU_004,Clothing,44,244,7
2026-01-26,SKU_005,Household,22,169,5
2026-01-27,SKU_001,Dairy,168,911,2
2026-01-27,SKU_002,Bakery,104,405,2
2026-01-27,SKU_003,Electronics,10,79,14
2026-01-27,SKU_004,Clothing,48,283,7
2026-01-27,SKU_005,Household,25,99,5
2026-01-28,SKU_001,Dairy,140,607,2
2026-01-28,SKU_002,Bakery,94,426,2
2026-01-28,SKU_003,Electronics,7,60,14
2026-01-28,SKU_004,Clothing,42,217,7
2026-01-28,SKU_005,Household,26,149,5
2026-01-29,SKU_001,Dairy,163,735,2
2026-01-29,SKU_002,Bakery,94,778,2
2026-01-29,SKU_003,Electronics,10,44,14
2026-01-29,SKU_004,Clothing,50,416,7
2026-01-29,SKU_005,Household,33,165,5
2026-01-30,SKU_001,Dairy,174,763,2
2026-01-30,SKU_002,Bakery,110,505,2
2026-01-30,SKU_003,Electronics,9,21,14
2026-01-30,SKU_004,Clothing,43,277,7
2026-01-30,SKU_005,Household,33,117,5
